pl_name,ra,dec,X,Y,Z
HD 63765 b,116.9582617,-54.265345,14.015359993177174,-16.222773691386006,-24.476247910570823
HD 63935 b,117.9246417,9.3852412,48.612862524229875,-1.9229972015543049,5.615564101062463
HD 63935 c,117.9246417,9.3852412,48.612862524229875,-1.9229972015543049,5.615564101062463
HD 64114 b,117.982556,-11.0337221,-1.1844508068354391,-31.033920844776432,5.421634414670347
HD 64121 b,117.3651424,-54.8126136,19.301906516776324,-115.73353098047913,-55.895861811122494
HD 6434 b,16.1663441,-39.4904909,4.100995894149233,18.28912641080985,-37.98538997832704
HD 65216 b,118.4209646,-63.6466892,-19.730017135241344,20.9272295856123,20.155073950848116
HD 65216 c,118.4209646,-63.6466892,-19.730017135241344,20.9272295856123,20.155073950848116
HD 66141 b,120.5662825,2.3350265,-43.70642057811031,45.5970785717714,25.59688255977747
HD 66428 b,120.8691654,-1.1636019,21.030237047076657,-48.76014760615165,4.372263722611925
HD 66428 c,120.8691654,-1.1636019,21.030237047076657,-48.76014760615165,4.372263722611925
HD 67087 b,121.9155672,31.5511553,43.22168395846592,5.880705144365259,-62.8718849223524
HD 67087 c,121.9155672,31.5511553,43.22168395846592,5.880705144365259,-62.8718849223524
HD 6718 b,16.9536005,-8.2336165,18.03024648757527,45.189788311370634,-16.402458819664517
HD 68402 b,121.3474609,-74.4100732,39.81249017737197,60.41747112253385,-30.263012201769488
HD 6860 b,17.432979,35.620499,29.370369293355434,52.77736584113825,9.389291242616636
HD 68988 b,124.5935429,61.4608518,-10.593804107568591,52.315940278283485,29.204301488300317
HD 68988 c,124.5935429,61.4608518,-10.593804107568591,52.315940278283485,29.204301488300317
HD 69123 b,123.55499,-35.4899246,38.4404831052099,-51.803387569180245,-38.4857343829551
HD 69830 b,124.6010091,-12.6364246,-10.945606017563753,0.768040139287954,6.110222259682108
HD 69830 c,124.6010091,-12.6364246,-10.945606017563753,0.768040139287954,6.110222259682108
HD 69830 d,124.6010091,-12.6364246,-10.945606017563753,0.768040139287954,6.110222259682108
HD 70573 b,125.7079153,1.8591088,-0.7436872548491773,2.5075781060815197,59.12417530341439
HD 70642 b,125.3661079,-39.7044432,3.6139569046746747,7.786662957205822,27.989129523478088
HD 7199 b,17.6979344,-66.1886947,32.261082286586934,-7.05343640511965,14.714558919213315
HD 72490 b,128.4028287,13.5507189,27.385856728508692,41.217470922843546,-116.24404441936002
HD 72659 b,128.5128072,-1.5686323,0.03238099583305217,-14.963282969756072,-49.69084181464545
HD 72659 c,128.5128072,-1.5686323,0.03238099583305217,-14.963282969756072,-49.69084181464545
HD 72892 b,128.7195554,-14.4574311,-1.879981214422506,-5.66801278661397,-69.47492791571791
HD 73256 c,129.0949961,-30.0373339,-2.0030781007493084,-10.292992046236344,-35.17839190267818
HD 73267 b,129.0735123,-34.4594469,13.294737398494185,1.3080416837852815,-48.60695949088526
HD 73267 c,129.0735123,-34.4594469,13.294737398494185,1.3080416837852815,-48.60695949088526
HD 73344 b,129.6894456,23.6852651,-3.3543236488563104,27.062090358965428,-22.353061943767646
HD 73526 b,129.318331,-41.3184231,42.38401712985666,-21.942822044594422,-84.72099775625449
HD 73526 c,129.318331,-41.3184231,42.38401712985666,-21.942822044594422,-84.72099775625449
HD 73534 b,129.8153421,12.9599703,-65.174010689084,-27.064751430155486,-44.31801497284214
HD 73583 b,129.6883026,-13.2565267,-18.808197895040465,15.528020855497772,-20.039523342939624
HD 73583 c,129.6883026,-13.2565267,-18.808197895040465,15.528020855497772,-20.039523342939624
HD 74156 b,130.6047813,4.5772338,7.559588813372898,55.5916724561098,13.058490705488522
HD 74156 c,130.6047813,4.5772338,7.559588813372898,55.5916724561098,13.058490705488522
HD 7449 b,18.621465,-5.0479716,-2.8789709291237155,-8.254534508102521,37.66064830089633
HD 74698 b,130.0744755,-71.8768726,46.17247519639082,18.428942089340342,-15.466739370223273
HD 74698 c,130.0744755,-71.8768726,46.17247519639082,18.428942089340342,-15.466739370223273
HD 75289 b,131.9181715,-41.7377748,0.5216380175187371,-0.653405884939673,29.103792951576004
HD 75302 b,132.3015641,3.4850141,-9.917665717492488,-3.546469281856476,28.441142237767504
HD 75784 b,133.0992289,13.2330548,61.346063476593294,48.27145397037452,34.71557198033471
HD 75784 c,133.0992289,13.2330548,61.346063476593294,48.27145397037452,34.71557198033471
HD 75898 b,133.4611999,33.0566885,-5.447695702718985,77.73535467561764,4.406562746234845
HD 76700 b,133.4782248,-66.8004747,-41.18973397864402,44.7703925949097,2.4020048451638987
HD 76920 b,133.820353,-67.2653621,-48.35715740515539,168.87899190529612,-54.853262270752516
HD 77338 b,135.3022475,-25.5282343,-8.992392494407989,3.754240470955805,-44.889495215615334
HD 77946 b,136.777644,46.6724251,88.86078757876594,-43.08529267658683,11.743908499911274
HD 79181 b,137.9944736,-19.7474341,-15.03418537323413,18.86311548028475,100.48023870165055
HD 7924 b,20.4956562,76.7101475,4.337519334111908,16.37945527056817,-1.2783708013178432
HD 7924 c,20.4956562,76.7101475,4.337519334111908,16.37945527056817,-1.2783708013178432
HD 7924 d,20.4956562,76.7101475,4.337519334111908,16.37945527056817,-1.2783708013178432
HD 79498 b,138.7885794,23.3748792,-4.824019360577687,-25.486327545932856,41.511091971185195
HD 80606 b,140.6569501,50.6037764,41.0963247934885,14.458447257440817,-50.204108662358564
HD 80653 b,140.3390845,14.3678691,-21.569319008005785,91.82961107799406,-56.314355246200115
HD 80869 b,140.7912931,33.9048294,-37.200612182247724,28.438281536602688,-71.41219574079014
HD 80883 b,139.9331831,-59.4780815,-33.52950990208132,-7.222974373391533,-4.564726512898664
HD 80913 b,138.1021548,-81.768451,-7.798304716837706,0.680499518435896,60.858933444801316
HD 81040 b,140.9455027,20.3646078,0.7930826789468716,14.212375328016327,-31.354212638973205
HD 81688 b,142.1665753,45.6009241,2.9254260345993566,-61.1155493057752,-60.03297819081983
HD 81817 b,144.2715659,81.3263096,-60.39651967468912,22.39612799802702,261.3034208308052
HD 81817 c,144.2715659,81.3263096,-60.39651967468912,22.39612799802702,261.3034208308052
HD 82886 b,143.9383526,34.7805902,67.37865889539133,15.284594483804435,106.63486867776487
HD 82943 b,143.7114034,-12.1302976,-17.97216348582749,-8.374884677449279,19.18545757385302
HD 82943 c,143.7114034,-12.1302976,-17.97216348582749,-8.374884677449279,19.18545757385302
HD 8326 b,20.5314418,-26.8940678,-5.775517699832162,-29.945171243178297,-3.401909016368969
HD 83443 b,144.2994103,-43.272721,-6.584850783102142,-5.655016831792339,39.96744807473232
HD 83443 c,144.2994103,-43.272721,-6.584850783102142,-5.655016831792339,39.96744807473232
HD 8535 b,20.9054804,-41.2701007,-44.59088439924766,20.417739255262926,-25.85292324297248
HD 85390 b,147.5105663,-49.7905254,4.28661238547778,2.204252452641484,-33.17415005138327
HD 8574 b,21.3033807,28.5660169,-27.254466039282903,-8.183060764294567,-34.635786903164735
HD 86065 b,148.9256674,-18.1069385,-28.409703028536423,-26.077286114223355,-11.928367531112622
HD 86081 b,149.0243714,-3.8083543,80.026964178481,-62.98095549780145,-20.77922869021076
HD 86226 b,149.1235154,-24.0991859,-23.25724439885087,-39.042827668249,-4.657754785251222
HD 86226 c,149.1235154,-24.0991859,-23.25724439885087,-39.042827668249,-4.657754785251222
HD 86264 b,149.2409308,-15.8953993,66.61523440429241,-12.634401298219256,1.0360905301814987
HD 8673 b,21.5378455,34.5793389,-16.57719507522247,-0.36176701186592747,-34.038055168842206
HD 86950 b,150.4066612,-17.3330699,-4.328404347793699,-79.61928753319634,194.0990465960825
HD 87646 b,151.6695435,17.8949795,32.59007327347313,-46.01703010254712,47.274247536701466
HD 87883 b,152.1794175,34.2419984,-17.082436435698146,5.576145031416969,3.4154017990474
HD 88072 b,152.3467466,2.371054,-25.761147043587904,25.00670610290793,0.7359951911725687
HD 88133 b,152.5319349,18.1857284,57.19544698226294,-44.741493130985454,-12.068568606058157
HD 88986 b,154.1166869,28.6820708,5.426912977768192,2.3441184597089246,-32.737852303848264
HD 89307 b,154.5874958,12.6209392,-19.329572687105898,-1.0558356486980445,-25.49349993580379
HD 89345 b,154.6710977,10.1288464,67.50022515018368,57.325722218550105,-98.34978496059938
HD 89744 b,155.5433193,41.2289354,35.73982774855985,14.617175026065418,1.3320329277618808
HD 89839 b,155.168879,-53.6640291,52.25282591543668,-13.730088545806046,-19.108607276968
HD 90156 b,155.9801144,-29.645103,3.885867156036248,-19.166906064802355,9.96567551692716
HD 9174 b,22.5043352,-19.6052945,-29.11617591140406,27.438301551080137,-70.99221029646962
HD 92788 b,160.7021351,-2.1847173,9.23471998428893,13.103145141544564,-30.723173479499014
HD 92788 c,160.7021351,-2.1847173,9.23471998428893,13.103145141544564,-30.723173479499014
HD 93083 b,161.0866672,-33.5776794,12.096676618148036,18.02939535010739,-18.486964891930647
HD 93351 b,161.6779279,-1.6885763,6.556685358147114,55.411278546271085,-6.393954643396903
HD 93351 c,161.6779279,-1.6885763,6.556685358147114,55.411278546271085,-6.393954643396903
HD 93385 b,161.5627065,-41.464604,34.26015305433664,-24.660883642128727,-9.853349021161026
HD 93385 c,161.5627065,-41.464604,34.26015305433664,-24.660883642128727,-9.853349021161026
HD 93385 d,161.5627065,-41.464604,34.26015305433664,-24.660883642128727,-9.853349021161026
HD 93963 A b,162.7766969,25.641065,-39.78793340386853,-22.168248327418652,68.59950224151208
HD 93963 A c,162.7766969,25.641065,-39.78793340386853,-22.168248327418652,68.59950224151208
HD 9446 b,23.3350424,29.2649187,26.89457728684266,41.03093186230284,-11.326828910295532
HD 9446 c,23.3350424,29.2649187,26.89457728684266,41.03093186230284,-11.326828910295532
HD 94771 b,163.9746776,-35.1145225,-28.171996213609333,17.54503371429697,47.298199900150166
HD 94834 b,164.3126363,24.1429374,43.81786966862576,-66.73572563057675,57.11304151482135
HD 95086 b,164.2621032,-68.6672917,60.851866001983794,29.225871327593545,53.6483884905181
HD 95089 b,164.698748,1.7290087,-20.98559373345709,131.53334683416372,31.87167041838055
HD 95089 c,164.698748,1.7290087,-20.98559373345709,131.53334683416372,31.87167041838055
HD 95127 b,164.8961152,43.8144094,666.5972935957877,-112.97698753796183,25.36516703312465
HD 95338 b,164.8563364,-56.6235564,36.78031365313109,-2.7595883017850973,2.8559822814488367
HD 95544 b,166.3231784,81.0389868,12.671126052829715,-9.48200074967249,-86.36686106572654
HD 95735 c,165.834471,35.972317,-0.5475594767749379,-3.4815109071852786,-4.4490065823813865
HD 95872 b,165.8658796,-22.0943303,-42.81508714330028,4.433479353010385,-57.99024705920844
HD 96063 b,166.1853484,-2.5132966,-35.54479584117837,-25.823585168582923,-132.99591784205217
HD 96127 b,166.441502,44.30155,35.0776531242705,11.595283357302248,-586.4965540701475
HD 96167 b,166.3125657,-10.291345,-10.53026142153234,12.395192143475409,-83.735686337908
HD 96700 b,166.9742616,-30.1751383,-3.7281907721092216,-10.884150994316867,-22.65744588230701
HD 96700 c,166.9742616,-30.1751383,-3.7281907721092216,-10.884150994316867,-22.65744588230701
HD 96700 d,166.9742616,-30.1751383,-3.7281907721092216,-10.884150994316867,-22.65744588230701
HD 96992 b,167.5966158,43.9189897,-350.8757513780744,22.242772226798262,-182.40728303041664
HD 97037 b,167.5545621,-7.3901483,-12.579526074433328,25.14737482552831,-16.123511780224447
HD 97048 b,167.0133422,-77.654853,56.734711824492486,69.3277869304033,-160.55599298227514
HD 97658 b,168.6376584,25.7105962,-15.278663913933885,-9.963323283459758,11.498079726385761
HD 98219 b,169.4475218,-23.975488,-9.009719241709316,-20.53028757823709,111.47166396506537
HD 98649 b,170.2147665,-23.2181063,-7.656904686579627,21.384316582223725,35.53335672606609
HD 98736 b,170.4549045,18.1896082,18.546257323773112,-14.392287907537478,22.397205514906155
HD 99109 b,171.0715576,-1.529761,2.224032489337928,-54.167571573121776,7.929875621161961
HD 99283 b,171.4874082,55.8506653,82.0140623232,-68.79990946040995,-29.697149501015435
HD 99492 b,171.689687,3.0071331,-16.059781804831857,2.1724993741551817,-8.291078897856835
HD 99492 c,171.689687,3.0071331,-16.059781804831857,2.1724993741551817,-8.291078897856835
HD 99706 b,172.1261621,43.9662025,90.037233240029,-1.4492429174929602,-115.68386372112022
HD 99706 c,172.1261621,43.9662025,90.037233240029,-1.4492429174929602,-115.68386372112022
HIP 105854 b,321.5962275,-37.8294782,71.28872238122942,-9.346661158770855,31.851354100652078
HIP 107772 b,327.4977057,-41.2440371,-15.170582018726805,6.473698409548491,16.939747154998866
HIP 107773 b,327.5005089,-64.7126993,-22.451721074518705,-70.07785734503967,75.15215586209276
HIP 109384 b,332.408972,71.313956,19.55792732367956,-26.930345961965017,48.66531919560934
HIP 109600 b,333.027079,29.0662082,-0.8507980524367652,-0.8618898385426442,66.32504392603285
HIP 113103 b,343.5723794,-43.0102291,-23.651934253096616,-34.666455748635016,-19.34916744346188
HIP 113103 c,343.5723794,-43.0102291,-23.651934253096616,-34.666455748635016,-19.34916744346188
HIP 114933 b,349.2071949,-21.2033101,33.80921336752871,33.97462739768107,-89.77182487093407
HIP 116454 b,353.9543517,0.4447043,48.777749280559284,23.244561327565503,-31.309928690783455
HIP 12961 b,41.6800749,-23.0860048,7.969130314468077,-15.460187578126014,-15.610227515324175
HIP 14810 b,47.809275,21.0971302,20.01128275035749,-24.909912962009063,-39.08036845924533
HIP 14810 c,47.809275,21.0971302,20.01128275035749,-24.909912962009063,-39.08036845924533
HIP 14810 d,47.809275,21.0971302,20.01128275035749,-24.909912962009063,-39.08036845924533
HIP 19976 b,64.2597881,-40.7985198,-39.824987496066285,-1.6810022773867623,5.7335748684031715
HIP 21152 b,68.0205209,5.4100745,-24.783229451934588,29.56227993623751,19.901176754008574
HIP 29442 c,93.0578446,-14.6493167,31.023099127249754,55.18312802310898,25.348344445466225
HIP 29442 d,93.0578446,-14.6493167,31.023099127249754,55.18312802310898,25.348344445466225
HIP 34222 b,106.4257786,27.4704132,6.00114089410164,-6.227675280292092,21.137739201068307
HIP 35173 b,109.0449329,-3.6661273,-22.671898541229062,13.117932652616869,-20.328267459319395
HIP 35965 b,111.2025182,-51.3257507,-23.238217511554772,41.492946808858434,-15.972436736231352
HIP 38594 b,118.5439118,-25.3023073,-13.016424105881914,2.228543800288178,11.918078116290953
HIP 38594 c,118.5439118,-25.3023073,-13.016424105881914,2.228543800288178,11.918078116290953
HIP 39017 b,119.7665756,-4.3326006,-9.257918181015905,23.193073993875817,61.44054166882171
HIP 41378 b,126.6158279,10.0803708,-68.63723667279308,-52.78664566915654,61.642933917213156
HIP 41378 c,126.6158279,10.0803708,-68.63723667279308,-52.78664566915654,61.642933917213156
HIP 41378 d,126.6158279,10.0803708,-68.63723667279308,-52.78664566915654,61.642933917213156
HIP 41378 e,126.6158279,10.0803708,-68.63723667279308,-52.78664566915654,61.642933917213156
HIP 41378 f,126.6158279,10.0803708,-68.63723667279308,-52.78664566915654,61.642933917213156
HIP 4845 b,15.5881733,-10.4246208,-1.3625527644195137,2.121316839995757,-20.946210912442453
HIP 48714 b,149.0332672,62.7859505,-10.32465137720199,0.47426119464182526,-2.013290415836212
HIP 5158 b,16.5094891,-22.4536134,33.1780173979502,-16.539984628032997,-35.89535341525066
HIP 5158 c,16.5094891,-22.4536134,33.1780173979502,-16.539984628032997,-35.89535341525066
HIP 54373 b,166.8643532,-19.2916857,-5.958527316428075,2.8206771736029017,-17.517372369784685
HIP 54373 c,166.8643532,-19.2916857,-5.958527316428075,2.8206771736029017,-17.517372369784685
HIP 54597 b,167.6082179,-29.4143018,14.820437177693199,-32.24469430709789,-17.892245004857788
HIP 55507 b,170.5227246,46.907803,-19.136603127228728,4.200754498186358,16.304861142828138
HIP 56640 b,174.2008941,-37.0391349,-95.44064474303923,-74.06842727829313,-19.18625517273184
HIP 57274 b,176.1705487,30.9576484,5.543735969638161,-2.7347585806823456,25.112164109138902
HIP 57274 c,176.1705487,30.9576484,5.543735969638161,-2.7347585806823456,25.112164109138902
HIP 57274 d,176.1705487,30.9576484,5.543735969638161,-2.7347585806823456,25.112164109138902
HIP 5763 b,18.495343,16.4942738,7.8177566578920805,7.832035041235337,29.9236740130761
HIP 63242 b,194.3824825,-65.6463263,57.18549784289774,19.403582568800953,144.33225473176694
HIP 65 A b,0.1856063,-54.8308228,-1.670622357270524,11.27901305598692,60.72440409573622
HIP 65407 b,201.087663,48.8847322,0.3002876985400354,-1.561009654950563,61.759945760300475
HIP 65407 c,201.087663,48.8847322,0.3002876985400354,-1.561009654950563,61.759945760300475
HIP 65426 b,201.1501727,-51.5045384,3.124979186856448,-9.071831313837075,108.45138084273061
HIP 65891 b,202.6050857,-58.6643937,-77.87528721461295,-128.4751821348183,4.153610557912075
HIP 66074 b,203.1635632,75.0071038,28.25787944586131,-11.652549934610846,-17.943614119919374
HIP 67522 b,207.526001,-40.8358961,-22.89754142972105,-0.11010131044063463,125.20339002669077
HIP 67522 c,207.526001,-40.8358961,-22.89754142972105,-0.11010131044063463,125.20339002669077
HIP 67537 b,207.5808445,-39.9008996,-15.989178707408714,-21.88396913639902,112.83666148508509
HIP 67851 b,208.465364,-35.3146536,-41.95107918205031,39.64427399469353,27.920767226296114
HIP 67851 c,208.465364,-35.3146536,-41.95107918205031,39.64427399469353,27.920767226296114
HIP 70849 b,217.3270762,-46.464684,10.05598768420398,7.791712363729957,-20.41850146254704
HIP 71135 b,218.2158073,-52.6464757,23.238992863855824,22.114063049140686,-4.0270899347157
HIP 74890 b,229.5714974,-41.4210961,15.33044892585107,-10.052609056079998,-76.49000055783429
HIP 75092 b,230.1724206,-25.9910525,-39.618323545086,45.862030243299934,-54.74473660179147
HIP 77900 b,238.6253901,-27.3387434,12.10536608322411,16.422550993333857,149.47609499469297
HIP 78530 b,240.4810052,-21.980492,-135.23263783894922,-1.4411713197601503,-20.324388535616528
HIP 79098 AB b,242.1821202,-23.6855244,-4.957732838690542,-39.913328627974415,-140.14065750857418
HIP 79431 b,243.1742467,-18.8764247,-13.881819613149197,0.3730773188716605,-4.283286974057404
HIP 81208 C b,248.8075,-35.7247583,33.74149844318396,-79.0212655565739,-119.92971675796637
HIP 8152 b,26.2092533,-18.4013844,80.68097194171467,38.79156569855808,48.24380616405282
HIP 8152 c,26.2092533,-18.4013844,80.68097194171467,38.79156569855808,48.24380616405282
HIP 8541 b,27.5271962,-54.4651633,-51.70829100054236,91.85733174551787,-113.80249508423402
HIP 86221 b,264.294875,27.896391,-10.70096660489647,4.24859819627349,27.149346790070513
HIP 90988 b,278.3892816,-50.211692,87.93473474766857,4.734616888903174,-32.979209295895494
HIP 91258 b,279.2211173,61.7015065,7.267640814683919,-15.419429240776136,-42.60069384455419
HIP 94235 b,287.7411441,-60.2726358,46.89194974716449,-30.881572784874493,16.475191179525016
HIP 948 b,2.9276336,-39.2304879,0.29164235218543966,-7.394451404123908,-34.05759604641029
HIP 9618 b,30.9050061,21.2813274,25.052198559789133,-21.525294284998903,58.921594836741235
HIP 9618 c,30.9050061,21.2813274,25.052198559789133,-21.525294284998903,58.921594836741235
HIP 97166 b,296.2446203,74.0628577,12.376830287865866,-51.59619087830741,39.167114380365504
HIP 97166 c,296.2446203,74.0628577,12.376830287865866,-51.59619087830741,39.167114380365504
HIP 97233 b,296.4221207,-0.6968794,70.3330531000097,-58.86650347462922,45.25673469554206
HIP 99770 b,303.6338344,36.8066046,22.418163153015303,-27.819774653792603,-18.155218294115485
HN Lib b,218.5684823,-12.5170062,-6.075698840103698,-0.300167175017506,1.4101646740025076
HN Peg b,326.1315705,14.7714524,6.009937676841693,-8.169017197864441,15.014375548169612
HR 2562 b,102.5042716,-60.2486775,-26.53626950126506,16.57844442164697,-13.321577681513261
HR 5183 b,206.7357992,6.3498994,-17.96511378509979,-1.2003075615649945,25.799023100421213
HR 810 b,40.6417178,-50.7993484,2.9469994852878973,-1.7420360650848765,-16.9763686338291
HR 858 b,42.9849779,-30.8140609,-22.132255659441096,-15.202184860846478,17.342264295119822
HR 858 c,42.9849779,-30.8140609,-22.132255659441096,-15.202184860846478,17.342264295119822
HR 858 d,42.9849779,-30.8140609,-22.132255659441096,-15.202184860846478,17.342264295119822
HR 8799 b,346.8701486,21.1340376,-25.978723190500194,30.00001147843979,11.23303331673368
HR 8799 c,346.8701486,21.1340376,-25.978723190500194,30.00001147843979,11.23303331673368
HR 8799 d,346.8701486,21.1340376,-25.978723190500194,30.00001147843979,11.23303331673368
HR 8799 e,346.8701486,21.1340376,-25.978723190500194,30.00001147843979,11.23303331673368
HS Psc b,24.347379,26.9528036,6.569173273124639,-25.805965593763357,26.630881142785473
HU Aqr AB b,316.9921976,-5.2948694,,,
HU Aqr AB c,316.9921976,-5.2948694,,,
IC 4651 9122 b,261.2086139,-49.9489317,-359.9213128397782,-117.89788613241961,-771.3588490353873
ITG 15 b,69.9370379,26.0312128,62.21350023801771,78.15323649608968,92.83495523411668
K2-10 b,172.1216476,1.6906217,-20.1142502792976,167.05886126377547,-214.1651778626778
K2-100 b,129.6010863,20.1060074,-41.73961136592041,-128.38024220028595,-132.21884108030085
K2-101 b,130.3439097,18.9338205,-187.56458397854556,-15.842565177662783,-6.060434435470871
K2-102 b,130.0558953,19.7787519,-106.89453565047744,-143.09187362274224,-59.22925439512115
K2-104 b,129.6366594,19.7737202,-84.26347718632,-111.62150310768949,-127.55638744277206
K2-105 b,125.4202985,13.4975122,-28.483498618167218,-38.283896259670236,192.15274579002943
K2-107 b,284.985355,-22.2934206,-512.2291414800045,159.72710045649708,-426.1544320999345
K2-108 b,123.3818484,16.419516,273.8815018561217,236.14943611818208,-311.50101731310576
K2-11 b,169.0418328,1.9866832,75.57804138608941,-171.12726109542504,271.0126152990314
K2-110 b,207.3497402,-12.2849182,0.5175015609699837,0.14962392984545642,116.47275424241504
K2-111 b,59.8903081,21.2985263,30.645603600934713,-25.428318083600132,-196.39756326231145
K2-111 c,59.8903081,21.2985263,30.645603600934713,-25.428318083600132,-196.39756326231145
K2-113 b,19.4493823,6.8688469,299.05853484570787,198.36267604622856,524.7463223041373
K2-114 b,127.882912,11.922255,303.2206809346865,-227.70678684973777,-287.3195302099618
K2-115 b,126.5535002,12.281851,308.41745483297944,-90.19793588221656,260.3853321482119
K2-116 b,336.1523363,-11.5793181,-0.052324652216117956,-0.07921586824808734,-49.38540874820201
K2-117 b,133.8557342,10.4692176,-48.168855356001075,-82.90204789473154,-33.70571542857812
K2-117 c,133.8557342,10.4692176,-48.168855356001075,-82.90204789473154,-33.70571542857812
K2-118 b,132.1268608,15.6558964,-57.51000890344531,2.99707484433399,316.5259257980349
K2-119 b,132.0098683,16.9017663,-8.469828257314266,-21.392208216717684,364.8562771803498
K2-12 b,173.1919022,2.2446794,80.11987020615635,-100.32615352892587,-300.06670337983024
K2-120 b,132.142853,17.1905813,,,
K2-121 b,126.9366624,17.5793267,47.94422252563665,-154.67987386809457,49.71086954140498
K2-122 b,126.4762179,20.3593384,3.189376505722075,52.20811215504215,49.54327879815067
K2-123 b,134.4441404,21.4532748,-83.33954583426699,49.71562990364604,-129.16227881398584
K2-124 b,133.6410515,23.1329509,-57.950232941238774,-126.69376305690464,-17.27452255598019
K2-125 b,204.1418754,-14.9478195,-5.5435190068862354,-5.270362883250631,-123.92015577822335
K2-126 b,203.5467021,-13.5769705,33.40257714684105,-53.25468805685391,-81.53236319963085
K2-127 b,207.0782895,-11.5889878,-104.68448813567151,-155.20061160134554,684.874081932833
K2-128 b,204.4376666,-8.5970858,17.994913047629144,19.58527793137362,-111.50893130937591
K2-129 b,289.1485491,-25.6463233,2.9468721182850057,-1.6622451473853899,27.589016370259888
K2-13 b,170.1554763,2.5027534,-134.0588081946718,99.57099716550645,298.91052792581746
K2-130 b,290.2705419,-19.6908744,74.48986300173192,-83.32407870140092,37.880791168426754
K2-131 b,182.751404,-9.7652392,-73.7900451675555,26.140560098185308,130.88428260460947
K2-132 b,182.1662666,-8.7472172,21.898363217516355,17.620188841976297,609.1699137002473
K2-133 b,70.1493775,25.0098135,64.12317574079196,-7.922462654421615,38.419095779245026
K2-133 c,70.1493775,25.0098135,64.12317574079196,-7.922462654421615,38.419095779245026
K2-133 d,70.1493775,25.0098135,64.12317574079196,-7.922462654421615,38.419095779245026
K2-133 e,70.1493775,25.0098135,64.12317574079196,-7.922462654421615,38.419095779245026
K2-136 b,67.4128615,22.8825674,36.90485517090952,45.695119090871856,-7.761582496194365
K2-136 c,67.4128615,22.8825674,36.90485517090952,45.695119090871856,-7.761582496194365
K2-136 d,67.4128615,22.8825674,36.90485517090952,45.695119090871856,-7.761582496194365
K2-137 b,186.870426,-6.1952168,-98.34880469148452,-8.673983502769243,-5.369997970196994
K2-138 b,348.9490311,-10.8497391,6.7759022146843,-46.13288241308633,-197.1459523663557
K2-138 c,348.9490311,-10.8497391,6.7759022146843,-46.13288241308633,-197.1459523663557
K2-138 d,348.9490311,-10.8497391,6.7759022146843,-46.13288241308633,-197.1459523663557
K2-138 e,348.9490311,-10.8497391,6.7759022146843,-46.13288241308633,-197.1459523663557
K2-138 f,348.9490311,-10.8497391,6.7759022146843,-46.13288241308633,-197.1459523663557
K2-138 g,348.9490311,-10.8497391,6.7759022146843,-46.13288241308633,-197.1459523663557
K2-139 b,289.066707,-17.9107147,3.6510912667262705,4.987056584052763,153.73180391574635
K2-14 b,178.0568745,2.5941222,-263.8732350653714,160.86509236809485,-192.41695397635726
K2-140 b,188.1373172,-9.6076115,119.95631356198975,-22.179732009612334,325.82937438726947
K2-141 b,350.9170464,-1.1891827,-18.626528854614897,46.41720925690444,36.42578049388845
K2-141 c,350.9170464,-1.1891827,-18.626528854614897,46.41720925690444,36.42578049388845
K2-146 b,130.0266951,19.0923416,-72.32355585226018,-17.91246380451022,-27.147166138975045
K2-146 c,130.0266951,19.0923416,-72.32355585226018,-17.91246380451022,-27.147166138975045
K2-147 b,293.8330329,-28.498475,87.8935938603384,-20.03724969881965,8.509913229935975
K2-148 b,14.5176494,-0.193258,113.40620778810866,-22.193648293491986,-46.21977687684252
K2-148 c,14.5176494,-0.193258,113.40620778810866,-22.193648293491986,-46.21977687684252
K2-148 d,14.5176494,-0.193258,113.40620778810866,-22.193648293491986,-46.21977687684252
K2-149 b,9.8217519,7.2769939,-26.08413704381245,-40.07570025034657,-114.05835795821358
K2-15 b,178.1105741,4.2546649,-178.85448993633977,-363.06980097402476,-283.2304487767758
K2-150 b,18.3443908,8.9874328,44.92875582549081,-21.0060500514831,89.68231737755227
K2-151 b,19.3047733,9.5012663,-30.458005284270644,-2.3342361400180627,62.40435773073845
K2-152 b,181.6324078,-5.8274311,-53.363556891171335,-26.157312467033364,90.715552147494
K2-153 b,183.8088709,2.0208765,-62.24421174830794,128.82894094356467,-3.6780027448779244
K2-154 b,189.0015173,-2.6696217,-55.83797951854422,-28.502379539314287,113.14905717629074
K2-154 c,189.0015173,-2.6696217,-55.83797951854422,-28.502379539314287,113.14905717629074
K2-155 b,65.469614,21.3532633,-28.235284287866982,20.92974249781398,-63.75363111383172
K2-155 c,65.469614,21.3532633,-28.235284287866982,20.92974249781398,-63.75363111383172
K2-155 d,65.469614,21.3532633,-28.235284287866982,20.92974249781398,-63.75363111383172
K2-156 b,182.699673,-6.2943552,70.33010414046372,-0.785612398273839,132.72566957733235
K2-157 b,183.7514959,-5.7820178,261.5484982777951,143.281342324725,9.449186168936011
K2-158 b,179.9397081,-5.7216879,-127.53146986868752,-80.22207485878357,-127.38539280264351
K2-158 c,179.9397081,-5.7216879,-127.53146986868752,-80.22207485878357,-127.38539280264351
K2-159 b,180.5408896,-3.5809053,153.976926521589,-72.36008684805508,-17.18836624892257
K2-16 b,175.0972238,4.5574311,38.2182748503691,244.6592944187297,225.57500794855568
K2-16 c,175.0972238,4.5574311,38.2182748503691,244.6592944187297,225.57500794855568
