-74.36539740625688,-198.00104072418617,835.8895084850849,-69.21531293160999,-165.34878514388794,767.2083602752385,862.2330861517019,15.524302433242957
132.6059299223008,353.1943048042979,-1476.862405986621,137.75601439694768,385.8465603845961,-1545.5435541964675,1524.2877404917158,13.196719456321082
-118.70043278510204,-319.82747849552845,1325.554851437831,-113.55034831045515,-287.1752229152302,1256.8737032279846,1368.7494558590877,13.981863177793846
-214.49307926238257,-581.5724441372906,2457.5084902453727,-209.34299478773568,-548.9201885569923,2388.8273420355263,2534.4785989349707,10.920959022498106
-34.15929667379025,-91.91954725956406,380.67561149691704,-29.009212199143363,-59.26729167926581,311.9944632870707,393.103016913128,14.155305144324238
97.94878658780868,261.4282423633379,-1114.7603924624375,103.09887106245557,294.08049794363615,-1183.441540672284,1149.186417994146,14.751943401164946
-4267.046536206425,-11382.474136331079,46867.29656756155,-4261.896451731778,-11349.82188075078,46798.6154193517,48418.09466674792,6.155005249643337
-63.159594992651634,-171.88694577305483,739.6382716760128,-58.009510518004745,-139.2346901927566,670.9571234661664,761.9704912230552,14.425180461340915
-205.69925377468414,-558.2712297358441,2278.242759822293,-200.54916930003725,-525.6189741555459,2209.5616116124465,2354.6483859882205,10.584492800220598
-235.63034443015025,-619.9251719605925,2650.9414193942916,-230.48025995550336,-587.2729163802942,2582.260271184445,2732.639618959453,8.947186393903786
-274.0574563072644,-719.7812751041472,2964.708247324248,-268.90737183261746,-687.1290195238489,2896.0270991144016,3063.1172953546156,9.27011610024814
1718.437832450197,4516.664767209627,-19806.04035027762,1723.587916924844,4549.317022789925,-19874.721498487466,20387.067556668717,7.4697198335157555
-66.58788265456633,-185.78241581658776,790.0424488368651,-61.43779817991944,-153.1301602362895,721.3613006270187,814.3194232653526,14.933844642679839
-83.21026040810025,-214.73202327065613,898.3469708398483,-78.06017593345337,-182.07976769035787,829.6658226300019,927.3947753099673,15.320917497674452
-149.94202842047542,-411.35024338106706,1639.0810170971151,-144.79194394582854,-378.69798780076883,1570.3998688872687,1696.5489133015362,12.629036772268519
-72.59810564407768,-186.5977550261489,783.8551702958086,-67.44802116943079,-153.94549944585066,715.1740220859623,809.0229509249898,13.648854852040088
-45.15751530993788,-115.77144848028377,486.2861754813978,-40.00743083529099,-83.11919289998552,417.6050272715514,501.9128150750039,16.5962851656698
125.2846690581681,352.9558313804137,-1453.262080561117,130.434753532815,385.60808696071194,-1521.9432287709635,1500.7480608027718,13.577855421683058
3830.7923855884915,9816.952978131461,-42071.319593521104,3835.9424700631384,9849.60523371176,-42140.00074173095,43370.99801038154,4.2142879893764125
-361.64733391789264,-939.3920621537048,4181.936233763382,-356.4972494432457,-906.7398065734066,4113.2550855535355,4301.376163953854,11.371747206613758
-67.43167179720288,-172.4444000838441,721.544110684828,-62.28158732255599,-139.79214450354584,652.8629624749816,744.9228182473684,15.316390164816335
-32.534043980759876,-83.40218244508301,363.7756938586808,-27.383959506112987,-50.74992686478477,295.09454564883447,374.6293414786268,17.39838938869542
-105.09873100030885,-283.0473249778153,1283.3931487689063,-99.94864652566196,-250.3950693975171,1214.7120005590598,1318.4306981187674,14.62062863749433
102.11883284939577,274.4187684553279,-1071.9720448369321,107.26891732404266,307.0710240356261,-1140.6531930467786,1111.2416395253263,14.860880707630391
-85.8975040622191,-241.90139477091455,972.5071506462634,-80.74741958757221,-209.2491391906163,903.8260024364171,1005.8155019954439,5.2069240353203785
-450.29276483572835,-1253.1561339785042,4955.28377793965,-445.14268036108143,-1220.5038783982059,4886.602629729803,5131.08187326057,9.24425825356793
-407.16369175213276,-1138.5743449657018,4521.1333945177885,-402.01360727748585,-1105.9220893854035,4452.452246307942,4680.040703019498,10.15291144586677
-839.9577836231434,-2369.507016189524,10294.584627437524,-834.8076991484966,-2336.854760609226,10225.903479227678,10597.101737244644,8.836607545915127
525.6064243438167,1345.4258647416123,-5490.074037994257,530.7565088184635,1378.0781203219105,-5558.755186204104,5676.913405494731,9.937623754681542
